id,Price_Prediction
327422,91.33605
327423,78.004715
327424,107.36647
327425,82.53866
327426,81.86624
327427,83.02873
327428,78.67636
327429,78.39691
327430,84.974205
327431,72.96661
327432,70.51324
327433,94.63918
327434,81.089195
327435,81.44398
327436,89.491806
327437,71.66539
327438,78.89416
327439,85.36149
327440,76.9883
327441,77.130325
327442,82.94016
327443,73.71628
327444,83.95558
327445,96.50162
327446,76.8338
327447,72.06237
327448,95.192154
327449,79.20005
327450,67.51521
327451,109.99936
327452,75.57312
327453,90.49987
327454,88.22764
327455,90.827065
327456,80.24685
327457,93.797806
327458,86.2555
327459,72.12293
327460,89.72523
327461,106.11478
327462,73.21665
327463,86.95875
327464,80.83725
327465,89.36576
327466,83.18332
327467,80.4325
327468,86.178276
327469,89.38738
327470,81.01194
327471,84.12032
327472,92.907486
327473,73.29871
327474,68.01497
327475,71.19237
327476,93.62657
327477,81.47304
327478,80.53557
327479,122.15613
327480,95.69136
327481,89.897484
327482,75.14809
327483,81.02961
327484,88.14157
327485,72.797874
327486,86.03991
327487,63.7955
327488,77.58185
327489,76.917366
327490,90.861115
327491,80.20062
327492,90.075516
327493,81.56984
327494,88.62338
327495,74.422615
327496,75.120636
327497,79.031845
327498,97.28594
327499,93.11546
327500,74.99563
327501,86.193726
327502,87.450035
327503,78.54607
327504,78.24877
327505,81.98793
327506,87.14857
327507,51.54662
327508,75.91243
327509,76.91273
327510,66.984634
327511,79.2285
327512,74.75718
327513,98.7564
327514,77.04263
327515,114.182976
327516,70.680756
327517,86.68289
327518,92.36763
327519,64.24081
327520,66.479706
327521,77.7398
327522,76.60577
327523,90.728775
327524,78.2475
327525,81.49661
327526,80.06576
327527,72.24765
327528,80.538734
327529,78.9067
327530,82.863205
327531,72.39292
327532,78.167336
327533,87.85794
327534,95.568596
327535,86.737175
327536,83.80353
327537,93.06356
327538,68.502556
327539,75.92996
327540,64.40039
327541,83.74398
327542,74.131454
327543,74.64954
327544,84.36963
327545,88.82742
327546,90.48691
327547,83.24989
327548,80.127655
327549,83.697586
327550,88.202255
327551,77.70869
327552,93.65247
327553,76.62483
327554,80.548134
327555,75.6413
327556,70.01019
327557,73.73622
327558,82.44058
327559,96.638245
327560,78.28568
327561,97.739
327562,62.27489
327563,75.05383
327564,68.55787
327565,81.44839
327566,88.41452
327567,74.73484
327568,84.28866
327569,95.76852
327570,85.65757
327571,79.794685
327572,75.900055
327573,90.52607
327574,101.27045
327575,86.190254
327576,80.911705
327577,83.81027
327578,78.88541
327579,85.44577
327580,77.97728
327581,77.55373
327582,68.77385
327583,94.87912
327584,81.27767
327585,88.16404
327586,89.849434
327587,100.02263
327588,81.003334
327589,81.91727
327590,98.39822
327591,91.77169
327592,90.380775
327593,70.24501
327594,96.53898
327595,89.7444
327596,71.95211
327597,91.16996
327598,82.6264
327599,103.6866
327600,80.39347
327601,73.74036
327602,92.790115
327603,85.9192
327604,87.2501
327605,105.208954
327606,83.55719
327607,75.88387
327608,76.18422
327609,71.24566
327610,71.32032
327611,95.76611
327612,84.840065
327613,83.79941
327614,87.79077
327615,77.70839
327616,98.65234
327617,94.417046
327618,79.912865
327619,93.45746
327620,103.44329
327621,72.04264
327622,86.52454
327623,99.341545
327624,76.99094
327625,74.37886
327626,78.30652
327627,74.97342
327628,74.88201
327629,81.70819
327630,85.283745
327631,80.87993
327632,87.568054
327633,85.44452
327634,87.32857
327635,108.63677
327636,90.74442
327637,89.71991
327638,84.5828
327639,74.52215
327640,78.97406
327641,72.70308
327642,82.03663
327643,92.054695
327644,88.44511
327645,73.75243
327646,92.66043
327647,79.88285
327648,89.949
327649,87.63571
327650,81.062805
327651,73.85617
327652,81.11374
327653,69.26252
327654,81.18652
327655,88.52861
327656,101.61193
327657,101.11277
327658,60.414543
327659,88.22517
327660,75.33831
327661,80.75403
327662,77.63732
327663,72.55134
327664,82.30532
327665,77.4249
327666,109.321266
327667,87.62644
327668,62.04247
327669,75.55555
327670,74.41378
327671,83.87581
327672,97.603745
327673,67.98294
327674,93.272545
327675,84.41118
327676,80.63608
327677,85.87645
327678,73.98748
327679,85.53559
327680,77.17628
327681,81.16028
327682,79.489296
327683,98.0268
327684,99.232414
327685,84.42298
327686,71.93011
327687,75.54693
327688,93.16241
327689,86.7379
327690,75.09065
327691,73.29552
327692,78.48485
327693,76.69184
327694,72.229576
327695,94.181656
327696,101.22827
327697,74.117676
327698,87.64877
327699,88.74001
327700,86.456955
327701,76.12638
327702,102.222374
327703,80.72639
327704,88.92807
327705,46.715153
327706,90.80925
327707,69.28426
327708,94.26059
327709,96.072655
327710,81.574844
327711,83.50695
327712,71.032585
327713,93.27774
327714,85.580055
327715,82.067
327716,76.908485
327717,96.398506
327718,81.26643
327719,79.71048
327720,90.81889
327721,76.15278
327722,79.44085
327723,98.11889
327724,81.91115
327725,87.47182
327726,73.307304
327727,89.00464
327728,100.05004
327729,77.99017
327730,78.50584
327731,76.629654
327732,69.24838
327733,42.364292
327734,78.56862
327735,89.71137
327736,65.60949
327737,76.9338
327738,91.48813
327739,73.83158
327740,81.66074
327741,92.75062
327742,112.72525
327743,97.35591
327744,86.634186
327745,80.26774
327746,82.29082
327747,111.731766
327748,70.08611
327749,86.24706
327750,62.33022
327751,81.24677
327752,73.375916
327753,87.759605
327754,84.70797
327755,76.13744
327756,77.384834
327757,93.5982
327758,89.68331
327759,88.04462
327760,76.9881
327761,84.759964
327762,89.273445
327763,101.247406
327764,79.27972
327765,80.793465
327766,91.20459
327767,66.22462
327768,89.18065
327769,82.216064
327770,103.253716
327771,97.83916
327772,71.079
327773,86.77014
327774,99.03304
327775,76.88068
327776,81.80224
327777,79.33498
327778,85.04891
327779,88.47493
327780,72.76746
327781,89.34448
327782,92.38413
327783,89.81279
327784,75.80927
327785,106.40689
327786,96.32238
327787,73.21217
327788,89.00035
327789,85.6516
327790,68.40446
327791,79.26044
327792,80.27432
327793,79.549446
327794,88.25582
327795,76.07247
327796,86.130424
327797,81.31057
327798,78.48356
327799,82.198166
327800,86.68328
327801,90.37891
327802,78.065186
327803,61.723583
327804,85.04513
327805,90.703285
327806,63.149944
327807,83.99802
327808,89.6602
327809,87.91236
327810,96.67264
327811,76.06326
327812,88.97914
327813,89.1239
327814,78.60657
327815,103.451324
327816,90.86762
327817,87.29152
327818,85.441444
327819,89.45562
327820,79.900375
327821,82.848656
327822,78.116806
327823,75.72892
327824,86.60535
327825,79.519165
327826,102.354805
327827,99.31831
327828,95.20685
327829,69.63258
327830,87.2538
327831,90.8891
327832,75.08761
327833,85.00682
327834,67.45612
327835,94.32945
327836,84.59317
327837,89.43814
327838,96.64415
327839,73.080055
327840,70.18681
327841,102.897896
327842,82.76066
327843,83.97283
327844,89.28841
327845,92.35629
327846,73.820786
327847,87.381325
327848,76.99539
327849,81.04631
327850,81.683914
327851,81.24823
327852,66.57059
327853,62.65565
327854,83.17286
327855,95.61249
327856,81.22586
327857,76.207664
327858,82.27152
327859,93.87684
327860,87.734535
327861,87.031654
327862,91.74094
327863,89.11966
327864,82.47192
327865,97.87322
327866,93.771454
327867,82.01746
327868,100.388275
327869,80.23766
327870,95.799965
327871,81.064255
327872,85.98854
327873,82.8802
327874,73.26387
327875,91.9034
327876,82.653465
327877,75.57206
327878,74.66374
327879,80.60811
327880,98.99773
327881,80.21227
327882,69.61645
327883,85.55963
327884,83.5219
327885,92.41659
327886,81.22406
327887,110.50815
327888,87.40787
327889,92.6468
327890,86.08003
327891,87.23864
327892,82.51649
327893,85.6989
327894,81.35725
327895,85.01201
327896,88.15578
327897,101.320625
327898,86.12393
327899,90.34835
327900,97.04043
327901,91.590485
327902,80.19268
327903,85.122055
327904,87.65459
327905,84.03756
327906,77.84027
327907,79.647964
327908,89.98298
327909,70.37616
327910,90.96234
327911,84.03104
327912,100.93045
327913,100.491295
327914,79.60515
327915,83.67143
327916,78.33747
327917,75.607544
327918,73.4203
327919,96.7101
327920,91.848885
327921,73.52671
327922,89.10479
327923,84.37388
327924,68.28506
327925,79.02021
327926,77.934494
327927,78.32198
327928,75.04672
327929,81.71764
327930,83.008705
327931,86.94443
327932,90.23137
327933,76.387566
327934,91.74014
327935,81.6504
327936,88.60772
327937,81.13855
327938,98.74853
327939,74.377075
327940,81.66932
327941,69.76247
327942,91.03843
327943,73.249725
327944,91.11871
327945,82.861984
327946,44.92112
327947,78.445114
327948,87.2734
327949,86.46499
327950,86.88755
327951,82.56383
327952,87.026146
327953,82.31745
327954,84.59827
327955,79.28974
327956,77.94569
327957,46.27245
327958,92.191986
327959,94.82255
327960,87.41887
327961,77.29515
327962,93.52311
327963,85.705025
327964,76.69715
327965,88.400055
327966,97.05281
327967,79.725
327968,91.55216
327969,95.31359
327970,88.9365
327971,84.30497
327972,70.61301
327973,53.825596
327974,78.10795
327975,68.648735
327976,82.87619
327977,94.77443
327978,72.89822
327979,87.80684
327980,76.06543
327981,80.11296
327982,92.31099
327983,93.24619
327984,80.37623
327985,91.509285
327986,84.94386
327987,78.73627
327988,61.205853
327989,84.06708
327990,90.20951
327991,94.351265
327992,95.22235
327993,88.35923
327994,60.564175
327995,81.41152
327996,88.33949
327997,97.338005
327998,81.79258
327999,75.01539
328000,70.72443
328001,79.84972
328002,87.20472
328003,74.763824
328004,91.630905
328005,97.45888
328006,87.11691
328007,78.47259
328008,82.59676
328009,75.425026
328010,85.97167
328011,79.49128
328012,80.486206
328013,80.992134
328014,93.184814
328015,78.81003
328016,75.77928
328017,87.96445
328018,69.7414
328019,90.15333
328020,87.366684
328021,103.30238
328022,55.091476
328023,105.06267
328024,65.78358
328025,77.73204
328026,70.39582
328027,86.8181
328028,102.20413
328029,84.81897
328030,87.97313
328031,90.145065
328032,91.15237
328033,77.87094
328034,89.84441
328035,95.09991
328036,79.26482
328037,80.97943
328038,80.84264
328039,85.06004
328040,96.67386
328041,93.77308
328042,92.400345
328043,78.04632
328044,88.432144
328045,93.52252
328046,87.68013
328047,100.80451
328048,75.69994
328049,75.39961
328050,88.06665
328051,74.39933
328052,82.25527
328053,73.74909
328054,84.109825
328055,83.23218
328056,65.921875
328057,86.31771
328058,92.81839
328059,58.207973
328060,79.920784
328061,92.02595
328062,86.82872
328063,90.464455
328064,81.331665
328065,73.67055
328066,78.85549
328067,80.28523
328068,96.36488
328069,86.46417
328070,79.320755
328071,89.32569
328072,85.22192
328073,75.54705
328074,98.99784
328075,75.88345
328076,108.603004
328077,100.96358
328078,79.08582
328079,88.98795
328080,79.129196
328081,82.56181
328082,76.454254
328083,85.562256
328084,89.80865
328085,88.83179
328086,82.238815
328087,98.44221
328088,87.55736
328089,72.5091
328090,64.88237
328091,74.34682
328092,88.052765
328093,78.51618
328094,85.082184
328095,83.55201
328096,106.98
328097,99.730774
328098,80.023476
328099,74.584145
328100,79.01933
328101,94.61017
328102,79.8321
328103,59.770176
328104,97.109886
328105,86.51104
328106,77.850525
328107,83.827484
328108,71.48332
328109,89.60976
328110,81.35046
328111,93.273605
328112,76.30045
328113,71.64082
328114,91.44775
328115,80.800354
328116,79.90075
328117,90.9414
328118,67.74678
328119,87.43854
328120,84.38518
328121,75.79117
328122,87.39879
328123,71.57571
328124,76.63142
328125,100.25774
328126,94.42843
328127,86.51785
328128,110.31167
328129,94.48051
328130,58.8604
328131,59.078053
328132,82.201645
328133,82.062355
328134,93.50762
328135,82.933784
328136,74.80375
328137,70.19161
328138,87.04648
328139,62.26916
328140,89.34383
328141,90.97769
328142,77.3099
328143,84.2871
328144,68.671974
328145,59.369507
328146,67.230385
328147,71.79395
328148,68.798294
328149,85.7549
328150,76.72604
328151,72.26395
328152,77.25586
328153,66.87297
328154,96.0135
328155,90.58913
328156,64.05248
328157,87.463715
328158,83.991
328159,69.666504
328160,83.5039
328161,74.5243
328162,75.09115
328163,85.96234
328164,95.31865
328165,95.76689
328166,71.64965
328167,75.48325
328168,85.89568
328169,76.06546
328170,85.72613
328171,80.97398
328172,87.47058
328173,82.15668
328174,90.64993
328175,76.87721
328176,78.376
328177,92.751396
328178,67.970856
328179,62.69615
328180,83.13377
328181,59.550472
328182,91.93716
328183,89.472244
328184,75.079384
328185,86.00665
328186,66.89347
328187,78.5108
328188,85.44545
328189,83.87374
328190,105.35003
328191,86.123474
328192,86.50885
328193,60.88556
328194,78.105644
328195,83.45965
328196,64.27766
328197,67.09501
328198,86.19949
328199,76.603905
328200,86.898674
328201,83.780174
328202,71.31216
328203,87.28808
328204,71.767426
328205,80.08311
328206,90.054535
328207,86.88878
328208,79.38695
328209,85.05729
328210,71.93943
328211,79.84251
328212,89.233406
328213,57.709404
328214,72.02121
328215,91.325615
328216,81.62174
328217,90.3207
328218,98.2662
328219,81.08389
328220,78.93927
328221,87.82359
328222,88.73985
328223,70.51124
328224,86.898674
328225,84.37763
328226,81.86611
328227,85.26046
328228,79.18766
328229,89.11446
328230,101.350815
328231,87.642975
328232,76.17446
328233,90.99295
328234,80.19557
328235,96.859695
328236,89.343636
328237,79.99682
328238,67.17526
328239,77.911545
328240,45.194695
328241,80.45103
328242,78.40224
328243,95.19031
328244,85.535515
328245,73.033745
328246,83.42956
328247,77.9872
328248,93.2119
328249,80.977005
328250,96.26751
328251,82.95526
328252,103.59606
328253,65.855576
328254,97.0588
328255,73.5665
328256,91.87495
328257,80.51704
328258,71.43558
328259,98.83611
328260,84.797264
328261,77.88344
328262,88.64976
328263,95.11157
328264,81.45402
328265,86.73214
328266,89.233
328267,90.16317
328268,105.59064
328269,75.710526
328270,79.725555
328271,81.297935
328272,86.74037
328273,92.009254
328274,69.153984
328275,83.35603
328276,79.38109
328277,81.34449
328278,70.15455
328279,75.45625
328280,86.10895
328281,81.24342
328282,74.064926
328283,85.9853
328284,78.97329
328285,94.26411
328286,78.90363
328287,66.50379
328288,80.97798
328289,78.369934
328290,72.95781
328291,81.182625
328292,90.08688
328293,82.33075
328294,90.90596
328295,85.473274
328296,82.35551
328297,83.50798
328298,83.532585
328299,90.00267
328300,91.706825
328301,93.14045
328302,81.87656
328303,76.6327
328304,84.89064
328305,94.19235
328306,84.21346
328307,74.02767
328308,75.804245
328309,120.74103
328310,92.30992
328311,75.352684
328312,90.7032
328313,89.59139
328314,75.37321
328315,84.977425
328316,64.858734
328317,68.0664
328318,90.537025
328319,88.26461
328320,74.79596
328321,104.89658
328322,87.44383
328323,96.57396
328324,78.5634
328325,89.84503
328326,67.89057
328327,102.256226
328328,82.43586
328329,73.360886
328330,80.23037
328331,87.965065
328332,96.11206
328333,72.86161
328334,80.27715
328335,81.16386
328336,86.71038
328337,80.003075
328338,82.28793
328339,75.02305
328340,103.01461
328341,105.58653
328342,86.07755
328343,90.45201
328344,78.2309
328345,90.42146
328346,70.72115
328347,79.87262
328348,73.1138
328349,76.74008
328350,86.82002
328351,82.472176
328352,87.59676
328353,81.334465
328354,71.1066
328355,73.6142
328356,84.23731
328357,96.18587
328358,63.162216
328359,92.30106
328360,82.11424
328361,79.835785
328362,88.24482
328363,72.938736
328364,87.593506
328365,126.98216
328366,81.12263
328367,98.13279
328368,64.77571
328369,91.63793
328370,72.14387
328371,78.82216
328372,82.672966
328373,88.15275
328374,97.561485
328375,82.07413
328376,78.86874
328377,88.34962
328378,61.06223
328379,89.09595
328380,91.23554
328381,74.29823
328382,74.480606
328383,85.56058
328384,87.555595
328385,75.20683
328386,80.24141
328387,86.76033
328388,85.62094
328389,73.99217
328390,96.97417
328391,71.93433
328392,90.21594
328393,85.800415
328394,93.80651
328395,65.620964
328396,80.56137
328397,98.32414
328398,82.75708
328399,98.345184
328400,97.39054
328401,71.94935
328402,85.84668
328403,73.140915
328404,81.54761
328405,85.85989
328406,87.729294
328407,91.26809
328408,90.628456
328409,86.71094
328410,88.09271
328411,81.54996
328412,78.92227
328413,74.1688
328414,77.04223
328415,85.25921
328416,75.49802
328417,77.87525
328418,80.32263
328419,63.176018
328420,78.85817
328421,71.531494
328422,81.246025
328423,83.52922
328424,83.32578
328425,98.53385
328426,74.00895
328427,75.81819
328428,75.1202
328429,95.94452
328430,91.31056
328431,68.391365
328432,70.09733
328433,79.72784
328434,83.00676
328435,84.023605
328436,90.43427
328437,83.89135
328438,78.51697
328439,95.66314
328440,79.94674
328441,84.67628
328442,81.70684
328443,89.6424
328444,76.612404
328445,84.28369
328446,86.36645
328447,85.79881
328448,116.47801
328449,102.07229
328450,86.131165
328451,75.5533
328452,64.611885
328453,71.593094
328454,87.22561
328455,76.26913
328456,73.93225
328457,88.86839
328458,83.196075
328459,77.63221
328460,89.15642
328461,81.21258
328462,82.41186
328463,83.34512
328464,82.96248
328465,80.48593
328466,71.49666
328467,74.70026
328468,88.61381
328469,80.26829
328470,83.83577
328471,91.92009
328472,102.69531
328473,78.79523
328474,89.088394
328475,101.11957
328476,86.44098
328477,82.81285
328478,84.173355
328479,90.03812
328480,88.55023
328481,85.819046
328482,78.12922
328483,86.59857
328484,83.68768
328485,103.69468
328486,72.80576
328487,80.36316
328488,75.58046
328489,72.45818
328490,79.38309
328491,80.26822
328492,71.073074
328493,81.93739
328494,84.24128
328495,81.223785
328496,90.80068
328497,75.49119
328498,96.8342
328499,89.777626
328500,69.44742
328501,85.252
328502,80.46564
328503,91.25435
328504,90.51405
328505,81.33838
328506,90.85865
328507,75.36202
328508,92.725266
328509,80.062004
328510,90.78739
328511,79.945015
328512,99.46319
328513,73.573524
328514,86.95547
328515,85.91288
328516,72.14273
328517,71.36843
328518,72.46922
328519,102.14106
328520,82.969505
328521,90.14785
328522,84.47809
328523,76.76366
328524,80.658485
328525,88.95773
328526,93.96794
328527,67.30193
328528,79.870766
328529,89.47016
328530,90.90677
328531,89.364586
328532,74.696655
328533,92.717476
328534,77.912544
328535,86.36014
328536,106.82783
328537,85.232704
328538,85.07617
328539,97.09195
328540,88.72277
328541,84.79003
328542,89.24465
328543,76.259636
328544,77.32368
328545,86.932785
328546,65.0948
328547,85.55654
328548,80.84065
328549,89.49806
328550,78.70922
328551,91.43152
328552,90.47246
328553,69.32937
328554,89.00811
328555,107.53927
328556,91.08327
328557,85.84879
328558,85.634964
328559,75.688354
328560,75.47983
328561,93.8115
328562,102.38686
328563,77.6306
328564,89.743004
328565,72.034645
328566,104.21213
328567,79.13408
328568,89.4492
328569,90.175
328570,89.6743
328571,106.89887
328572,93.579865
328573,82.292786
328574,89.57152
328575,87.17498
328576,78.256065
328577,89.01169
328578,74.44903
328579,85.39653
328580,82.012535
328581,97.45566
328582,69.11269
328583,81.68988
328584,102.59222
328585,81.74965
328586,89.704544
328587,73.76392
328588,92.362076
328589,89.80325
328590,79.05072
328591,79.757515
328592,72.749725
328593,81.10833
328594,102.44485
328595,69.82907
328596,76.21059
328597,80.22148
328598,83.10438
328599,76.45192
328600,89.39337
328601,85.15368
328602,64.7024
328603,81.42082
328604,66.067566
328605,74.732445
328606,77.19499
328607,90.40561
328608,62.847153
328609,79.673676
328610,80.400444
328611,70.69075
328612,76.39598
328613,62.3608
328614,79.67097
328615,75.71189
328616,80.70888
328617,78.51457
328618,78.79111
328619,87.36014
328620,89.74591
328621,91.17679
328622,51.849728
328623,80.01358
328624,70.446075
328625,86.69407
328626,76.32934
328627,68.448105
328628,69.78283
328629,77.02096
328630,76.96748
328631,86.03705
328632,88.2648
328633,65.75863
328634,84.94383
328635,92.60625
328636,96.34422
328637,83.55702
328638,85.220505
328639,78.58853
328640,73.543526
328641,75.379486
328642,99.70926
328643,73.47042
328644,78.88394
328645,94.25213
328646,83.80697
328647,83.51112
328648,85.37911
328649,84.81736
328650,84.12074
328651,72.50082
328652,89.72672
328653,88.36383
328654,65.14797
328655,76.59873
328656,56.070145
328657,81.55719
328658,72.46947
328659,95.05317
328660,76.82991
328661,86.52817
328662,87.00656
328663,79.8688
328664,92.45855
328665,76.049675
328666,58.63528
328667,108.69441
328668,84.85174
328669,85.82519
328670,85.754875
328671,80.51825
328672,105.31381
328673,94.83928
328674,83.05314
328675,82.13052
328676,86.27043
328677,90.09971
328678,124.663025
328679,70.15115
328680,97.15482
328681,78.69612
328682,105.44324
328683,101.67702
328684,84.18003
328685,85.0711
328686,96.114746
328687,84.93642
328688,87.68802
328689,78.26883
328690,81.48042
328691,93.26158
328692,78.47183
328693,87.58841
328694,92.16808
328695,94.46636
328696,87.01745
328697,85.4122
328698,81.08627
328699,80.81112
328700,81.62646
328701,83.36396
328702,83.18404
328703,77.63306
328704,72.61492
328705,94.47936
328706,73.72241
328707,89.22352
328708,54.906467
328709,77.96663
328710,78.70122
328711,80.925125
328712,75.01504
328713,93.90404
328714,65.057495
328715,91.83789
328716,87.6007
328717,92.72617
328718,87.30815
328719,81.2734
328720,87.1835
328721,87.34039
328722,73.99178
328723,81.025955
328724,82.29384
328725,88.599976
328726,75.12473
328727,79.62199
328728,91.167755
328729,93.12939
328730,80.05303
328731,91.958565
328732,84.05972
328733,81.44317
328734,78.27247
328735,80.82662
328736,79.30832
328737,87.86439
328738,118.82953
328739,67.669556
328740,80.64403
328741,88.497955
328742,81.09748
328743,80.63221
328744,81.540596
328745,72.196785
328746,91.581024
328747,83.7802
328748,87.172714
328749,84.82737
328750,72.807236
328751,79.29815
328752,80.526665
328753,69.2444
328754,67.19099
328755,82.35109
328756,85.57585
328757,73.92833
328758,80.67652
328759,72.72032
328760,105.50839
328761,85.6588
328762,69.36059
328763,85.99055
328764,102.86581
328765,78.20318
328766,78.70182
328767,80.94032
328768,59.38449
328769,82.781044
328770,81.99795
328771,82.459
328772,83.9696
328773,83.16467
328774,79.05025
328775,83.41676
328776,84.860825
328777,84.651215
328778,74.68939
328779,96.09735
328780,81.1694
328781,83.00603
328782,84.297615
328783,86.0723
328784,79.892075
328785,69.887215
328786,76.99957
328787,71.83323
328788,90.0003
328789,82.39808
328790,88.770546
328791,92.21167
328792,84.87305
328793,89.208755
328794,73.783646
328795,65.36673
328796,98.22964
328797,87.52664
328798,82.937454
328799,82.75121
328800,79.082344
328801,82.75052
328802,64.894485
328803,98.21421
328804,71.147415
328805,79.189674
328806,93.3088
328807,88.961525
328808,81.95364
328809,63.688362
328810,81.27308
328811,97.31692
328812,68.15924
328813,97.45766
328814,85.977875
328815,82.49517
328816,93.73187
328817,89.67253
328818,97.51833
328819,74.98786
328820,89.659874
328821,74.14118
328822,94.70004
328823,83.43188
328824,71.496475
328825,84.09718
328826,99.87066
328827,83.392136
328828,84.61634
328829,80.51839
328830,83.193
328831,76.20959
328832,108.40823
328833,72.0664
328834,90.50746
328835,80.92112
328836,80.35949
328837,89.80606
328838,62.577545
328839,85.72164
328840,85.4829
328841,76.5927
328842,83.242004
328843,90.99768
328844,93.72814
328845,87.17612
328846,73.99843
328847,95.45445
328848,84.46233
328849,105.00516
328850,84.23429
328851,64.6655
328852,90.975716
328853,83.358505
328854,87.91515
328855,60.474415
328856,61.588795
328857,78.48833
328858,70.10557
328859,106.9079
328860,96.136505
328861,66.97644
328862,87.3489
328863,90.27964
328864,81.62283
328865,79.60833
328866,85.610916
328867,96.8142
328868,78.081665
328869,85.3177
328870,104.28744
328871,87.506485
328872,84.74121
328873,90.09478
328874,108.28251
328875,84.536
328876,91.2002
328877,78.78267
328878,80.60847
328879,74.56412
328880,82.75705
328881,94.41891
328882,82.24946
328883,89.615524
328884,84.116394
328885,76.60454
328886,82.89107
328887,85.42523
328888,75.4721
328889,88.50036
328890,80.38599
328891,70.30179
328892,71.94465
328893,92.804825
328894,82.65243
328895,67.51557
328896,88.34611
328897,86.1869
328898,90.47632
328899,88.12072
328900,86.111755
328901,110.320496
328902,85.912796
328903,89.66127
328904,79.97567
328905,85.65356
328906,75.324524
328907,81.19874
328908,78.90029
328909,88.72117
328910,88.20932
328911,95.22758
328912,88.059166
328913,96.88979
328914,84.44536
328915,86.87713
328916,74.31478
328917,79.62229
328918,91.90018
328919,79.59143
328920,106.22588
328921,89.210045
328922,81.89857
328923,81.56203
328924,84.22833
328925,76.34122
328926,61.425426
328927,86.59998
328928,83.687195
328929,96.28201
328930,75.86599
328931,80.97118
328932,80.99227
328933,82.71556
328934,76.844154
328935,83.04117
328936,90.05422
328937,82.5494
328938,79.41187
328939,86.37319
328940,80.45914
328941,76.095245
328942,75.559265
328943,82.96383
328944,83.63164
328945,89.918175
328946,72.35741
328947,88.02486
328948,64.02228
328949,101.25835
328950,101.81149
328951,47.835682
328952,68.658066
328953,62.06756
328954,92.761055
328955,72.4981
328956,85.85662
328957,91.703674
328958,75.47917
328959,83.8714
328960,75.312416
328961,97.17498
328962,65.7099
328963,80.11555
328964,72.040344
328965,86.306854
328966,71.434944
328967,75.96113
328968,90.804985
328969,68.59615
328970,88.51401
328971,89.792015
328972,86.78137
328973,85.51677
328974,86.102615
328975,106.463005
328976,96.48144
328977,82.573135
328978,100.83938
328979,86.80231
328980,84.54438
328981,92.34283
328982,80.70278
328983,84.9539
328984,84.83518
328985,81.6896
328986,94.834724
328987,88.31672
328988,84.36176
328989,86.94145
328990,73.31266
328991,103.57095
328992,87.61413
328993,82.95151
328994,74.75336
328995,79.87784
328996,67.09058
328997,104.01941
328998,79.79838
328999,87.270004
329000,84.93293
329001,92.5313
329002,91.27004
329003,82.438324
329004,79.14207
329005,82.043106
329006,89.479355
329007,81.55907
329008,81.14142
329009,99.506355
329010,77.108765
329011,96.8781
329012,70.314545
329013,88.667885
329014,109.614265
329015,87.74692
329016,82.845184
329017,90.96489
329018,78.526764
329019,90.70022
329020,111.46973
329021,84.84206
329022,85.53048
329023,85.16859
329024,81.05413
329025,84.90413
329026,78.402466
329027,79.287766
329028,90.05594
329029,71.48742
329030,75.52082
329031,45.69752
329032,77.41775
329033,76.40734
329034,85.431076
329035,96.324554
329036,83.614204
329037,80.400024
329038,82.61238
329039,59.67515
329040,85.98501
329041,85.189285
329042,83.14139
329043,90.98703
329044,76.325455
329045,86.41142
329046,72.66698
329047,86.5658
329048,80.39459
329049,96.42884
329050,66.247955
329051,80.72261
329052,76.27506
329053,72.53565
329054,69.32728
329055,85.36277
329056,71.82244
329057,85.11981
329058,88.85958
329059,83.27909
329060,94.62071
329061,85.355125
329062,93.02421
329063,86.778824
329064,83.49325
329065,87.01407
329066,71.352715
329067,90.642845
329068,76.63567
329069,81.63823
329070,75.57012
329071,83.00523
329072,85.51805
329073,106.46931
329074,77.898285
329075,92.97794
329076,88.25259
329077,103.71351
329078,77.017105
329079,78.54722
329080,82.283905
329081,91.725044
329082,83.07818
329083,73.75527
329084,80.004555
329085,85.91929
329086,75.80589
329087,87.208664
329088,92.08492
329089,89.496254
329090,92.79716
329091,88.57814
329092,81.616295
329093,83.99735
329094,88.69988
329095,85.43899
329096,68.23294
329097,122.438774
329098,70.87698
329099,85.57842
329100,88.10875
329101,75.623695
329102,81.55406
329103,81.751434
329104,79.371864
329105,91.21676
329106,102.23788
329107,84.53115
329108,92.18861
329109,83.07523
329110,73.40828
329111,102.53735
329112,95.864685
329113,77.11431
329114,78.35804
329115,69.491486
329116,83.77747
329117,82.12274
329118,78.38383
329119,102.44351
329120,79.772934
329121,90.13577
329122,80.88984
329123,80.511024
329124,79.235985
329125,86.64314
329126,81.39757
329127,93.40638
329128,81.13067
329129,89.62689
329130,72.25582
329131,85.41644
329132,95.50568
329133,74.64723
329134,84.34204
329135,78.5077
329136,82.44517
329137,85.2828
329138,83.611824
329139,81.300705
329140,83.695595
329141,73.81604
329142,89.600815
329143,111.93457
329144,76.53467
329145,79.233955
329146,77.751724
329147,89.61774
329148,82.982185
329149,75.88499
329150,88.67686
329151,90.61766
329152,82.73954
329153,92.40324
329154,78.813484
329155,96.03251
329156,79.227715
329157,83.42902
329158,68.43065
329159,81.34113
329160,96.06587
329161,78.343346
329162,81.05285
329163,94.67062
329164,86.239876
329165,79.1826
329166,85.38048
329167,78.007286
329168,78.82586
329169,71.496086
329170,110.71721
329171,85.010124
